host,date_time,time_zone,endpoint,status_code,size_returned
dal06-28.ppp.iadfw.net,06/Aug/1995:15:20:35,400,/shuttle/technology/sts-newsref/stsref-toc.html,200,84905
armstrong.cs.buffalo.edu,06/Aug/1995:15:20:36,400,/shuttle/resources/orbiters/discovery.html,200,6849
taylorb-home.ncifcrf.gov,06/Aug/1995:15:20:51,400,/history/,200,1382
204.137.136.84,06/Aug/1995:15:20:54,400,/images/ksclogo-medium.gif,200,5866
interlock.turner.com,06/Aug/1995:15:21:02,400,/history/apollo/apollo-8/apollo-8.html,200,3625
204.71.127.74,06/Aug/1995:15:21:03,400,/shuttle/missions/51-l/51-l-crew.gif,200,172498
interlock.turner.com,06/Aug/1995:15:21:05,400,/history/apollo/apollo-8/apollo-8-patch-small.gif,200,11326
piweba4y.prodigy.com,06/Aug/1995:15:21:11,400,/images/WORLD-logosmall.gif,200,669
port34.annex2.net.ubc.ca,06/Aug/1995:15:21:19,400,/shuttle/missions/sts-71/sts-71-patch-small.gif,200,12054
170.183.124.101,06/Aug/1995:15:21:23,400,/,200,7034
170.183.124.101,06/Aug/1995:15:21:30,400,/images/USA-logosmall.gif,200,234
lonestar2.comsys.rockwell.com,06/Aug/1995:15:21:57,400,/shuttle/resources/orbiters/columbia-logo.gif,200,11417
www-a1.proxy.aol.com,06/Aug/1995:15:21:59,400,/shuttle/missions/sts-69/movies/movies.html,200,1589
ix-apl-wi1-22.ix.netcom.com,06/Aug/1995:15:22:16,400,/,200,7034
interlock.turner.com,06/Aug/1995:15:22:24,400,/history/apollo/apollo-17/apollo-17-patch-small.gif,200,14977
ix-apl-wi1-22.ix.netcom.com,06/Aug/1995:15:22:26,400,/images/USA-logosmall.gif,200,234
interlock.turner.com,06/Aug/1995:15:22:33,400,/history/apollo/apollo-17/apollo-17-info.html,200,1457
192.67.113.212,06/Aug/1995:15:22:36,400,/shuttle/technology/sts-newsref/sts-av.html,200,117168
ts04.neiu.bgu.edu,06/Aug/1995:15:22:37,400,/elv/DELTA/delta_lo.gif,200,33386
dd01-006.compuserve.com,06/Aug/1995:15:22:39,400,/images/KSC-logosmall.gif,200,1204
168.239.2.116,06/Aug/1995:15:22:46,400,/shuttle/missions/sts-69/mission-sts-69.html,200,11264
168.239.2.116,06/Aug/1995:15:22:52,400,/images/lc39a-logo.gif,200,13116
204.71.127.74,06/Aug/1995:15:22:55,400,/htbin/wais.pl?51-L,200,316
pppd039.compuserve.com,06/Aug/1995:15:23:08,400,/shuttle/missions/sts-73/mission-sts-73.html,200,4102
170.183.124.101,06/Aug/1995:15:23:12,400,/shuttle/resources/orbiters/endeavour-logo.gif,200,5052
170.183.124.101,06/Aug/1995:15:23:12,400,/shuttle/resources/orbiters/orbiters-logo.gif,200,1932
ix-apl-wi1-22.ix.netcom.com,06/Aug/1995:15:23:14,400,/history/history.html,200,1602
www-a2.proxy.aol.com,06/Aug/1995:15:23:15,400,/shuttle/missions/sts-68/sts-68-patch-small.gif,200,17459
sinsen.oslonett.no,06/Aug/1995:15:23:19,400,/images/MOSAIC-logosmall.gif,200,363
lonestar2.comsys.rockwell.com,06/Aug/1995:15:23:23,400,/facilities/lc39a.html,200,7008
www-c6.proxy.aol.com,06/Aug/1995:15:23:41,400,/images/USA-logosmall.gif,200,234
www-c6.proxy.aol.com,06/Aug/1995:15:23:47,400,/images/WORLD-logosmall.gif,200,669
sinsen.oslonett.no,06/Aug/1995:15:23:57,400,/shuttle/missions/sts-71/sts-71-patch-small.gif,200,12054
ix-apl-wi1-22.ix.netcom.com,06/Aug/1995:15:24:05,400,/history/apollo/apollo-11/apollo-11.html,200,44877
dialup08.hasselt.eunet.be,06/Aug/1995:15:24:27,400,/images/USA-logosmall.gif,200,234
pppd039.compuserve.com,06/Aug/1995:15:24:37,400,/shuttle/missions/sts-73/sts-73-patch-small.gif,200,4179
slip17.cei.net,06/Aug/1995:15:24:41,400,/software/winvn/bluemarb.gif,304,0
139.74.56.12,06/Aug/1995:15:24:50,400,/images/faq.gif,200,263
dialup08.hasselt.eunet.be,06/Aug/1995:15:25:01,400,/images/launchpalms-small.gif,200,11473
fina.ansremote.com,06/Aug/1995:15:25:17,400,/images/NASA-logosmall.gif,200,786
www-c6.proxy.aol.com,06/Aug/1995:15:25:18,400,/shuttle/missions/sts-69/movies/movies.html,200,1589
fina.ansremote.com,06/Aug/1995:15:25:19,400,/images/MOSAIC-logosmall.gif,200,363
fina.ansremote.com,06/Aug/1995:15:25:20,400,/images/USA-logosmall.gif,200,234
dd01-006.compuserve.com,06/Aug/1995:15:25:21,400,/images/ksclogo-medium.gif,200,5866
fina.ansremote.com,06/Aug/1995:15:25:22,400,/images/WORLD-logosmall.gif,200,669
www-c6.proxy.aol.com,06/Aug/1995:15:25:24,400,/shuttle/missions/sts-69/sts-69-patch-small.gif,200,8083
168.239.2.116,06/Aug/1995:15:25:38,400,/images/crawler-logo.gif,200,14108
client-71-130.online.apple.com,06/Aug/1995:15:25:53,400,/images/NASA-logosmall.gif,200,786
fina.ansremote.com,06/Aug/1995:15:26:04,400,/history/history.html,200,1602
ncg-79.axionet.com,06/Aug/1995:15:26:05,400,/software/winvn/winvn.html,200,9866
dial2.ibl.bm,06/Aug/1995:15:26:05,400,/elv/elvpage.htm,200,9756
168.239.2.116,06/Aug/1995:15:26:06,400,/images/rollout.gif,200,258839
170.183.124.101,06/Aug/1995:15:26:13,400,/facilities/crawler.html,200,3601
fina.ansremote.com,06/Aug/1995:15:26:35,400,/images/launchmedium.gif,200,11853
fina.ansremote.com,06/Aug/1995:15:26:43,400,/images/NASA-logosmall.gif,304,0
fina.ansremote.com,06/Aug/1995:15:26:45,400,/images/KSC-logosmall.gif,304,0
kapteyn.astro.rug.nl,06/Aug/1995:15:26:49,400,/cgi-bin/imagemap/countdown69,200,156
139.74.56.12,06/Aug/1995:15:26:53,400,/images/ksclogosmall.gif,200,3635
sinsen.oslonett.no,06/Aug/1995:15:26:53,400,/shuttle/missions/sts-70/images/KSC-95EC-1060.gif,200,38221
bmorton.nbnet.nb.ca,06/Aug/1995:15:26:56,400,/shuttle/missions/sts-73/sts-73-patch-small.gif,200,4179
arnetpc-210.arn.net,06/Aug/1995:15:26:56,400,/history/apollo/apollo-spacecraft.txt,200,2261
atorres.wff.nasa.gov,06/Aug/1995:15:27:01,400,/icons/image.xbm,200,509
www-a2.proxy.aol.com,06/Aug/1995:15:27:04,400,/shuttle/missions/sts-68/ksc-srl-image.html,200,1404
www-c6.proxy.aol.com,06/Aug/1995:15:27:06,400,/shuttle/missions/sts-69/movies/ws-animation-onorbit.mpg,200,664733
intgate.raleigh.ibm.com,06/Aug/1995:15:27:14,400,/facilities/vab.html,200,4045
intgate.raleigh.ibm.com,06/Aug/1995:15:27:17,400,/images/vab-small.gif,200,35709
fina.ansremote.com,06/Aug/1995:15:27:19,400,/shuttle/missions/51-j/51-j-patch-small.gif,200,11110
lonestar2.comsys.rockwell.com,06/Aug/1995:15:27:19,400,/history/apollo/images/footprint-small.gif,200,18149
fina.ansremote.com,06/Aug/1995:15:27:24,400,/images/launch-logo.gif,200,1713
fina.ansremote.com,06/Aug/1995:15:27:26,400,/history/apollo/images/apollo-logo1.gif,200,1173
lonestar2.comsys.rockwell.com,06/Aug/1995:15:27:47,400,/history/apollo/images/footprint-small.gif,200,18149
atorres.wff.nasa.gov,06/Aug/1995:15:27:53,400,/images/launch.gif,200,240458
sinsen.oslonett.no,06/Aug/1995:15:28:01,400,/shuttle/missions/sts-70/images/DSC-95EC-0001.gif,200,107133
a08.ppp.ot.net,06/Aug/1995:15:28:04,400,/history/mercury/mercury.html,200,1871
a08.ppp.ot.net,06/Aug/1995:15:28:05,400,/images/ksclogosmall.gif,200,3635
n122.solano.community.net,06/Aug/1995:15:28:06,400,"/cgi-bin/imagemap/countdown69?17,22",302,106
piweba4y.prodigy.com,06/Aug/1995:15:28:15,400,/images/ksclogo-medium.gif,200,5866
139.74.56.12,06/Aug/1995:15:28:40,400,/shuttle/resources/orbiters/discovery.html,200,6849
139.74.56.12,06/Aug/1995:15:28:52,400,/shuttle/resources/orbiters/discovery-logo.gif,200,4179
139.74.56.12,06/Aug/1995:15:29:02,400,/shuttle/resources/orbiters/orbiters-logo.gif,200,1932
pppd039.compuserve.com,06/Aug/1995:15:29:21,400,/shuttle/missions/sts-73/sts-73-patch-small.gif,200,4179
h-alberta.dc.infi.net,06/Aug/1995:15:29:23,400,/shuttle/missions/sts-70/o-ring-problem.gif,200,16197
sinsen.oslonett.no,06/Aug/1995:15:29:25,400,/shuttle/countdown/,200,4673
pppd039.compuserve.com,06/Aug/1995:15:29:34,400,/shuttle/missions/sts-74/sts-74-patch-small.gif,200,5494
pppd039.compuserve.com,06/Aug/1995:15:29:44,400,/images/launch-logo.gif,200,1713
ad15-037.compuserve.com,06/Aug/1995:15:29:49,400,/shuttle/missions/missions.html,200,8677
piweba4y.prodigy.com,06/Aug/1995:15:29:55,400,/shuttle/missions/sts-69/sts-69-patch-small.gif,200,8083
ix-apl-wi1-22.ix.netcom.com,06/Aug/1995:15:30:01,400,/images/launch-logo.gif,200,1713
ncg-79.axionet.com,06/Aug/1995:15:30:09,400,/software/winvn/winvn.html,200,9866
slip-13-7.ots.utexas.edu,06/Aug/1995:15:30:21,400,/shuttle/missions/sts-69/count69.gif,200,46053
dialup-067.jbr.intellinet.com,06/Aug/1995:15:30:43,400,/images/ksclogosmall.gif,200,3635
www-d3.proxy.aol.com,06/Aug/1995:15:30:49,400,/history/apollo/apollo-13/apollo-13-info.html,304,0
www-d3.proxy.aol.com,06/Aug/1995:15:31:04,400,/icons/sound.xbm,304,0
slip-13-7.ots.utexas.edu,06/Aug/1995:15:31:21,400,/images/KSC-logosmall.gif,200,1204
ctg045.amsinc.com,06/Aug/1995:15:31:26,400,/images/ksclogosmall.gif,200,3635
ctg045.amsinc.com,06/Aug/1995:15:31:26,400,/history/skylab/skylab-small.gif,200,9202
ad15-037.compuserve.com,06/Aug/1995:15:31:32,400,/images/ksclogo-medium.gif,200,5866
www-d3.proxy.aol.com,06/Aug/1995:15:31:37,400,/history/apollo/apollo-13/sounds/a13_004.wav,200,66764
hella.stm.it,06/Aug/1995:15:31:39,400,/images/ksclogo-medium.gif,200,5866
host-135.hiwaay.net,06/Aug/1995:15:32:03,400,/shuttle/missions/sts-70/images/holes-in-et.gif,200,13982
ad15-037.compuserve.com,06/Aug/1995:15:32:21,400,/images/NASA-logosmall.gif,200,786
168.239.2.116,06/Aug/1995:15:32:35,400,/images/lcc.jpg,200,265272
slip-13-7.ots.utexas.edu,06/Aug/1995:15:32:42,400,/shuttle/countdown/liftoff.html,200,4665
www-b4.proxy.aol.com,06/Aug/1995:15:32:44,400,/shuttle/missions/sts-59/sts-59-patch-small.gif,200,12181
www-c1.proxy.aol.com,06/Aug/1995:15:32:58,400,/images/,200,17688
165.6.6.24,06/Aug/1995:15:33:01,400,/history/apollo/apollo-13/apollo-13.html,200,18556
165.6.6.24,06/Aug/1995:15:33:01,400,/history/apollo/apollo-13/apollo-13-patch-small.gif,200,12859
pppd039.compuserve.com,06/Aug/1995:15:33:43,400,/images/ksclogosmall.gif,200,3635
pppd039.compuserve.com,06/Aug/1995:15:33:56,400,/shuttle/resources/orbiters/orbiters-logo.gif,200,1932
dial2.ibl.bm,06/Aug/1995:15:34:05,400,/shuttle/missions/sts-70/mission-sts-70.html,200,20304
dyna249.intr.net,06/Aug/1995:15:34:09,400,/history/apollo/apollo-13/apollo-13.html,200,18556
168.239.2.116,06/Aug/1995:15:34:17,400,/images/lps-small.gif,200,52701
hella.stm.it,06/Aug/1995:15:34:19,400,/shuttle/missions/sts-70/images/KSC-95EC-0635.jpg,200,108434
pppd039.compuserve.com,06/Aug/1995:15:34:22,400,/ksc.html,200,7034
fina.ansremote.com,06/Aug/1995:15:34:36,400,/shuttle/missions/51-j/,200,1574
sinsen.oslonett.no,06/Aug/1995:15:34:42,400,/shuttle/missions/sts-69/sts-69-patch-small.gif,200,8083
fina.ansremote.com,06/Aug/1995:15:34:43,400,/icons/image.xbm,304,0
fina.ansremote.com,06/Aug/1995:15:34:50,400,/shuttle/missions/51-j/sounds/,200,372
sparc10_work2.utsi.edu,06/Aug/1995:15:34:59,400,/images/MOSAIC-logosmall.gif,200,363
dyna249.intr.net,06/Aug/1995:15:35:11,400,/icons/movie.xbm,200,530
fina.ansremote.com,06/Aug/1995:15:35:13,400,/icons/menu.xbm,304,0
pppd039.compuserve.com,06/Aug/1995:15:35:15,400,/htbin/wais.pl,200,308
fina.ansremote.com,06/Aug/1995:15:35:16,400,/icons/blank.xbm,304,0
ppp2.subnet253.wesleyan.edu,06/Aug/1995:15:35:41,400,/images/MOSAIC-logosmall.gif,200,363
pm2_19.digital.net,06/Aug/1995:15:35:47,400,/procurement/midrange/notices/equip/doc3735.htm,200,3136
ppp2.subnet253.wesleyan.edu,06/Aug/1995:15:35:48,400,/images/USA-logosmall.gif,200,234
ppp2.subnet253.wesleyan.edu,06/Aug/1995:15:35:48,400,/images/WORLD-logosmall.gif,200,669
fina.ansremote.com,06/Aug/1995:15:35:54,400,/icons/blank.xbm,304,0
www-c6.proxy.aol.com,06/Aug/1995:15:36:03,400,/shuttle/missions/sts-69/movies/ws-animation-onorbit.mpg,200,188416
pppd039.compuserve.com,06/Aug/1995:15:36:15,400,/,200,7034
166.72.238.66,06/Aug/1995:15:36:27,400,/images/USA-logosmall.gif,200,234
a08.ppp.ot.net,06/Aug/1995:15:36:29,400,/images/ksclogosmall.gif,200,3635
www-d2.proxy.aol.com,06/Aug/1995:15:36:33,400,/software/winvn/bluemarb.gif,200,4441
a08.ppp.ot.net,06/Aug/1995:15:36:41,400,/ksc.html,200,7034
ix-rea-pa1-18.ix.netcom.com,06/Aug/1995:15:36:44,400,/history/apollo/images/apollo-small.gif,200,9630
www-d3.proxy.aol.com,06/Aug/1995:15:36:48,400,/history/apollo/apollo.html,200,3260
www-d3.proxy.aol.com,06/Aug/1995:15:36:55,400,/history/apollo/images/apollo-logo1.gif,200,1173
dial2.ibl.bm,06/Aug/1995:15:36:56,400,/shuttle/countdown/,200,4673
pm2_19.digital.net,06/Aug/1995:15:36:57,400,/procurement/midrange/notices/equip/rfq50.htm,200,1057
fina.ansremote.com,06/Aug/1995:15:37:13,400,/history/mercury/ma-9/ma-9.html,200,1135
144.92.22.144,06/Aug/1995:15:37:23,400,/elv/DELTA/delta.htm,200,835
www-c2.proxy.aol.com,06/Aug/1995:15:37:37,400,/history/apollo/images/apollo-small.gif,200,9630
bmorton.nbnet.nb.ca,06/Aug/1995:15:37:39,400,/images/KSC-logosmall.gif,200,1204
dial2.ibl.bm,06/Aug/1995:15:37:42,400,/shuttle/missions/sts-69/movies/movies.html,200,1589
144.92.22.144,06/Aug/1995:15:37:49,400,/elv/DELTA/dedesc.htm,200,4554
ad11-054.compuserve.com,06/Aug/1995:15:38:18,400,/images/ksclogo-medium.gif,200,5866
sparc10_work2.utsi.edu,06/Aug/1995:15:38:22,400,/history/apollo/images/apollo-logo1.gif,200,1173
166.72.238.66,06/Aug/1995:15:38:48,400,/images/KSC-logosmall.gif,200,1204
www-d3.proxy.aol.com,06/Aug/1995:15:39:29,400,/history/apollo/apollo-11/apollo-11-info.html,200,1457
www-b4.proxy.aol.com,06/Aug/1995:15:39:29,400,/ksc.html,200,7034
144.92.22.144,06/Aug/1995:15:39:47,400,/elv/elvhead2.gif,200,1733
metrix.metrobbs.com,06/Aug/1995:15:40:13,400,/software/winvn/winvn.html,200,9866
ak044.du.pipex.com,06/Aug/1995:15:40:26,400,/images/WORLD-logosmall.gif,200,669
www-b4.proxy.aol.com,06/Aug/1995:15:40:39,400,/shuttle/missions/sts-70/sts-70-day-03-highlights.html,200,4705
cad43.cadvision.com,06/Aug/1995:15:41:05,400,/images/NASA-logosmall.gif,200,786
cad43.cadvision.com,06/Aug/1995:15:41:09,400,/images/USA-logosmall.gif,200,234
ak044.du.pipex.com,06/Aug/1995:15:41:21,400,/shuttle/missions/sts-73/sts-73-patch-small.gif,200,4179
dyn155.dialin.rad.net.id,06/Aug/1995:15:42:12,400,/shuttle/missions/41-b/mission-41-b.html,200,6550
dyn155.dialin.rad.net.id,06/Aug/1995:15:42:22,400,/images/launch-logo.gif,200,1713
dyn155.dialin.rad.net.id,06/Aug/1995:15:42:25,400,/history/apollo/images/apollo-logo1.gif,200,1173
www-d1.proxy.aol.com,06/Aug/1995:15:42:37,400,/images/,200,17688
dialup96-098.swipnet.se,06/Aug/1995:15:42:46,400,/shuttle/resources/orbiters/discovery.html,200,6849
ix-mvo-ca4-30.ix.netcom.com,06/Aug/1995:15:42:55,400,/images/construct.gif,200,1414
130.237.226.153,06/Aug/1995:15:43:11,400,/images/ksclogosmall.gif,200,3635
picalon.gun.de,06/Aug/1995:15:43:16,400,/shuttle/missions/sts-69/count69.gif,200,46053
ak044.du.pipex.com,06/Aug/1995:15:43:34,400,/shuttle/missions/sts-74/sts-74-info.html,200,1428
fina.ansremote.com,06/Aug/1995:15:43:35,400,/images/NASA-logosmall.gif,304,0
outgate.ft.com,06/Aug/1995:15:43:45,400,/history/apollo/apollo-11/apollo-11-patch-small.gif,200,11175
nb1-5.larc.nasa.gov,06/Aug/1995:15:43:48,400,/images/ksclogo-medium.gif,200,5866
www-b4.proxy.aol.com,06/Aug/1995:15:43:49,400,/shuttle/missions/sts-69/images/KSC-95EC-1032.gif,200,29213
client01.hotcc.com,06/Aug/1995:15:43:54,400,/icons/menu.xbm,200,527
ak044.du.pipex.com,06/Aug/1995:15:44:08,400,/icons/image.xbm,200,509
sprite147.azstarnet.com,06/Aug/1995:15:44:22,400,/images/USA-logosmall.gif,200,234
sprite147.azstarnet.com,06/Aug/1995:15:44:22,400,/images/WORLD-logosmall.gif,200,669
dnet032.sat.texas.net,06/Aug/1995:15:44:40,400,/history/apollo/images/apollo-logo1.gif,200,1173
sprite147.azstarnet.com,06/Aug/1995:15:44:43,400,/images/KSC-logosmall.gif,200,1204
parallel.scandal.cs.cmu.edu,06/Aug/1995:15:44:44,400,/shuttle/missions/sts-36/mission-sts-36.html,200,0
z026.euronet.nl,06/Aug/1995:15:44:46,400,/ksc.html,200,7034
sprite147.azstarnet.com,06/Aug/1995:15:44:56,400,/facts/faq12.html,200,19547
jgreen.sccsi.com,06/Aug/1995:15:44:59,400,/shuttle/missions/missions.html,200,8677
ak044.du.pipex.com,06/Aug/1995:15:45:12,400,/shuttle/missions/sts-74/,200,1726
www-b4.proxy.aol.com,06/Aug/1995:15:45:23,400,/shuttle/missions/sts-69/images/KSC-95EC-0694.jpg,200,97042
nb1-5.larc.nasa.gov,06/Aug/1995:15:45:27,400,/shuttle/missions/sts-69/images/images.html,200,2443
dyn155.dialin.rad.net.id,06/Aug/1995:15:45:37,400,/htbin/wais.pl?PALAPA-B2,200,5308
ip-pdx1-40.teleport.com,06/Aug/1995:15:45:41,400,/images/NASA-logosmall.gif,200,786
outgate.ft.com,06/Aug/1995:15:45:48,400,/history/apollo/images/footprint-small.gif,200,18149
bos1a.delphi.com,06/Aug/1995:15:45:49,400,/shuttle/missions/missions.html,200,8677
taylorb-home.ncifcrf.gov,06/Aug/1995:15:45:55,400,/history/astp/astp.html,200,1157
ts1-col-1.right.net,06/Aug/1995:15:45:59,400,/images/KSC-logosmall.gif,200,1204
www-a2.proxy.aol.com,06/Aug/1995:15:46:08,400,/shuttle/countdown/images/countclock.gif,200,13994
cgyr1.ccinet.ab.ca,06/Aug/1995:15:46:14,400,/images/NASA-logosmall.gif,200,786
www-b4.proxy.aol.com,06/Aug/1995:15:46:15,400,/shuttle/countdown/tour.html,200,4347
taylorb-home.ncifcrf.gov,06/Aug/1995:15:46:20,400,/history/astp/astp-spacecraft.txt,200,440
cgyr1.ccinet.ab.ca,06/Aug/1995:15:46:20,400,/images/WORLD-logosmall.gif,200,669
outgate.ft.com,06/Aug/1995:15:46:26,400,/history/apollo/apollo-17/apollo-17-patch-small.gif,200,14977
168.239.2.116,06/Aug/1995:15:46:33,400,/history/apollo/apollo-spacecraft.txt,200,2261
outgate.ft.com,06/Aug/1995:15:46:44,400,/history/apollo/apollo-17/apollo-17-info.html,200,1457
bos1a.delphi.com,06/Aug/1995:15:47:09,400,/history/history.html,200,1602
www-b4.proxy.aol.com,06/Aug/1995:15:47:09,400,/facilities/lc39a.html,200,7008
www-b4.proxy.aol.com,06/Aug/1995:15:47:17,400,/images/ksclogosmall.gif,200,3635
204.240.48.27,06/Aug/1995:15:47:47,400,/images/ksclogo-medium.gif,200,5866
204.240.48.27,06/Aug/1995:15:47:51,400,/images/NASA-logosmall.gif,200,786
204.240.48.27,06/Aug/1995:15:47:51,400,/images/MOSAIC-logosmall.gif,200,363
204.240.48.27,06/Aug/1995:15:48:04,400,/shuttle/missions/sts-69/mission-sts-69.html,200,11264
204.140.169.213,06/Aug/1995:15:48:16,400,/icons/blank.xbm,200,509
204.140.169.213,06/Aug/1995:15:48:16,400,/icons/image.xbm,200,509
dd06-001.compuserve.com,06/Aug/1995:15:48:30,400,/images/USA-logosmall.gif,200,234
disarray.demon.co.uk,06/Aug/1995:15:48:30,400,/images/KSC-logosmall.gif,304,0
disarray.demon.co.uk,06/Aug/1995:15:48:31,400,/history/apollo/images/apollo-small.gif,304,0
piweba4y.prodigy.com,06/Aug/1995:15:48:43,400,/shuttle/missions/sts-69/mission-sts-69.html,200,11264
204.140.169.213,06/Aug/1995:15:48:45,400,/images/launch-logo.gif,200,1713
204.240.48.27,06/Aug/1995:15:48:49,400,/shuttle/missions/missions.html,200,8677
204.240.48.27,06/Aug/1995:15:48:49,400,/images/launchmedium.gif,200,11853
204.120.67.30,06/Aug/1995:15:48:52,400,/history/apollo/apollo-13/apollo-13-patch-small.gif,200,12859
204.120.67.30,06/Aug/1995:15:49:03,400,/images/ksclogosmall.gif,200,3635
144.92.22.144,06/Aug/1995:15:49:09,400,/elv/DELTA/delseps.jpg,200,49212
piweba4y.prodigy.com,06/Aug/1995:15:49:27,400,/images/KSC-logosmall.gif,200,1204
205.133.96.1,06/Aug/1995:15:49:36,400,/images/MOSAIC-logosmall.gif,304,0
205.133.96.1,06/Aug/1995:15:49:36,400,/images/USA-logosmall.gif,304,0
205.133.96.1,06/Aug/1995:15:49:36,400,/images/WORLD-logosmall.gif,304,0
204.240.48.27,06/Aug/1995:15:49:41,400,/shuttle/missions/sts-72/mission-sts-72.html,200,3807
disarray.demon.co.uk,06/Aug/1995:15:49:42,400,/history/apollo/apollo-11/apollo-11.html,304,0
outgate.ft.com,06/Aug/1995:15:49:45,400,/history/apollo/apollo-8/docs/,200,374
204.240.48.27,06/Aug/1995:15:49:51,400,/shuttle/missions/sts-75/mission-sts-75.html,200,3708
disarray.demon.co.uk,06/Aug/1995:15:49:55,400,/images/ksclogosmall.gif,200,3635
taylorb-home.ncifcrf.gov,06/Aug/1995:15:49:56,400,/shuttle/missions/sts-26/sts-26-patch-small.gif,200,9581
bos1a.delphi.com,06/Aug/1995:15:50:03,400,/shuttle/missions/missions.html,200,8677
204.240.48.27,06/Aug/1995:15:50:13,400,/shuttle/missions/sts-78/sts-78-patch-small.gif,200,4179
204.120.67.30,06/Aug/1995:15:50:13,400,/history/history.html,200,1602
156.26.40.198,06/Aug/1995:15:50:20,400,/shuttle/missions/sts-62/sts-62-patch-small.gif,200,14385
outgate.ft.com,06/Aug/1995:15:50:30,400,/history/apollo/apollo-8/docs/,200,374
156.26.40.198,06/Aug/1995:15:50:33,400,/images/launch-logo.gif,200,1713
www-c2.proxy.aol.com,06/Aug/1995:15:51:06,400,/images/faq.gif,200,263
piweba4y.prodigy.com,06/Aug/1995:15:51:30,400,/shuttle/resources/orbiters/endeavour-logo.gif,200,5052
204.240.48.27,06/Aug/1995:15:51:40,400,/shuttle/missions/sts-69/count69.gif,200,46053
cedwardsdial.worldbank.org,06/Aug/1995:15:51:52,400,/software/winvn/wvsmall.gif,304,0
outgate.ft.com,06/Aug/1995:15:51:56,400,/history/apollo/apollo-11/apollo-11.html,304,0
disarray.demon.co.uk,06/Aug/1995:15:52:09,400,/images/USA-logosmall.gif,304,0
polaris.cc.utu.fi,06/Aug/1995:15:52:09,400,/images/KSC-logosmall.gif,304,0
polaris.cc.utu.fi,06/Aug/1995:15:52:10,400,/images/MOSAIC-logosmall.gif,304,0
e22.iea.com,06/Aug/1995:15:52:16,400,/shuttle/missions/sts-69/count69.gif,200,46053
204.240.48.27,06/Aug/1995:15:52:17,400,/htbin/cdt_main.pl,200,3714
news.ti.com,06/Aug/1995:15:52:18,400,/images/NASA-logosmall.gif,304,0
polaris.cc.utu.fi,06/Aug/1995:15:52:18,400,/images/WORLD-logosmall.gif,304,0
rbdc10.rbdc.com,06/Aug/1995:15:52:26,400,/shuttle/missions/sts-71/mission-sts-71.html,200,13644
h23.s7.wcc.com,06/Aug/1995:15:52:31,400,/shuttle/technology/sts-newsref/sts-lcc.html,200,32252
pm1-04.abc.se,06/Aug/1995:15:52:32,400,/images/USA-logosmall.gif,200,234
news.ti.com,06/Aug/1995:15:52:41,400,/shuttle/missions/sts-69/sts-69-patch-small.gif,200,8083
rbdc10.rbdc.com,06/Aug/1995:15:52:42,400,/images/launch-logo.gif,200,1713
rbdc10.rbdc.com,06/Aug/1995:15:52:43,400,/history/apollo/images/apollo-logo1.gif,200,1173
rbdc10.rbdc.com,06/Aug/1995:15:52:52,400,/shuttle/countdown/,200,4673
cgyr1.ccinet.ab.ca,06/Aug/1995:15:53:05,400,/history/apollo/apollo-13/images/,200,1851
dd06-001.compuserve.com,06/Aug/1995:15:53:06,400,/shuttle/missions/sts-70/sts-70-patch-small.gif,200,5978
edslink.eds.com,06/Aug/1995:15:53:10,400,/shuttle/resources/orbiters/enterprise.html,200,9732
cgyr1.ccinet.ab.ca,06/Aug/1995:15:53:10,400,/icons/image.xbm,200,509
edslink.eds.com,06/Aug/1995:15:53:13,400,/shuttle/resources/orbiters/enterprise-logo.gif,304,0
rbdc10.rbdc.com,06/Aug/1995:15:53:25,400,/shuttle/missions/sts-69/sts-69-patch-small.gif,200,8083
megabyte.omsi.edu,06/Aug/1995:15:53:31,400,/shuttle/missions/sts-71/movies/sts-71-launch.mpg,200,1121554
james.freenet.hamilton.on.ca,06/Aug/1995:15:53:35,400,/shuttle/countdown/,200,4673
edslink.eds.com,06/Aug/1995:15:53:37,400,/images/NASA-logosmall.gif,200,786
edslink.eds.com,06/Aug/1995:15:53:39,400,/images/USA-logosmall.gif,200,234
cad43.cadvision.com,06/Aug/1995:15:53:40,400,/shuttle/missions/sts-69/count69.gif,200,46053
outgate.ft.com,06/Aug/1995:15:53:48,400,/history/history.html,200,1602
www-a2.proxy.aol.com,06/Aug/1995:15:53:52,400,/images/NASA-logosmall.gif,200,786
rt99-16.rotterdam.nl.net,06/Aug/1995:15:53:55,400,/images/NASA-logosmall.gif,200,786
cabmec1.cnea.edu.ar,06/Aug/1995:15:54:12,400,/images/faq.gif,200,263
outgate.ft.com,06/Aug/1995:15:54:15,400,/ksc.html,200,7034
outgate.ft.com,06/Aug/1995:15:54:18,400,/images/MOSAIC-logosmall.gif,200,363
news.ti.com,06/Aug/1995:15:54:19,400,/shuttle/missions/sts-4/mission-sts-4.html,200,6290
rt99-16.rotterdam.nl.net,06/Aug/1995:15:54:22,400,/shuttle/countdown/liftoff.html,200,4665
piweba4y.prodigy.com,06/Aug/1995:15:54:27,400,/images/MOSAIC-logosmall.gif,200,363
news.ti.com,06/Aug/1995:15:54:28,400,/shuttle/missions/sts-5/mission-sts-5.html,200,4998
h23.s7.wcc.com,06/Aug/1995:15:54:34,400,/images/vab-small.gif,200,35709
